DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2015,79.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2016,81.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2017,84.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2018,87.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2019,92.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2020,93.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2021,100.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2022,118.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2023,126.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LT,2024,132.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2000,59.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2001,61.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2002,63.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2003,64.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2004,66.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2005,68.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2006,70.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2007,72.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2008,74.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2009,75.7,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2010,76.3,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2011,78.2,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2012,80.5,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2013,82.1,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2014,83.6,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2015,84.5,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2016,85.3,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2017,86.9,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2018,88.5,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2019,91.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2020,93.9,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2021,100.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2022,114.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2023,126.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LU,2024,128.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2000,32.3,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2001,31.6,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2002,32.0,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2003,34.0,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2004,37.0,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2005,41.4,e,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2006,56.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2007,69.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2008,75.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2009,69.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2010,64.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2011,65.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2012,67.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2013,70.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2014,71.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2015,73.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2016,77.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2017,79.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2018,83.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2019,87.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2020,93.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2021,100.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2022,113.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2023,118.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,LV,2024,125.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2000,55.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2001,58.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2002,58.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2003,62.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2004,54.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2005,66.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2006,90.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2007,112.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2008,128.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2009,109.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2010,104.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2011,111.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2012,95.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2013,97.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2014,94.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2015,88.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2016,80.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2017,86.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2018,89.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2019,95.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2020,85.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2021,100.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2022,132.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2023,157.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,ME,2024,185.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2005,60.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2006,66.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2007,67.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2008,71.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2009,75.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2010,73.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2011,77.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2012,78.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2013,80.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2014,79.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2015,78.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2016,76.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2017,80.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2018,85.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2019,87.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2020,88.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2021,100.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2022,123.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2023,135.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MK,2024,125.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2000,57.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2001,61.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2002,64.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2003,66.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2004,66.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2005,67.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2006,68.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2007,75.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2008,77.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2009,78.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2010,76.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2011,77.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2012,79.3,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2013,80.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2014,82.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2015,83.4,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2016,85.3,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2017,86.7,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2018,87.7,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2019,88.6,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2020,88.9,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2021,100.0,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2022,119.1,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2023,118.8,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,MT,2024,119.7,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2000,63.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2001,66.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2002,68.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2003,69.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2004,69.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2005,82.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2006,82.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2007,86.3,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2008,90.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2009,89.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2010,86.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2011,85.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2012,81.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2013,78.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2014,75.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2015,74.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2016,74.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2017,79.1,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2018,86.1,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2019,92.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2020,96.2,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2021,100.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2022,106.8,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2023,122.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NL,2024,126.7,p,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2000,46.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2001,49.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2002,50.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2003,52.2,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2004,53.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2005,55.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2006,57.7,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2007,61.9,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2008,65.4,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2009,67.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2010,69.1,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2011,71.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2012,73.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2013,76.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2014,78.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2015,80.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2016,82.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2017,84.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2018,87.5,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2019,89.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2020,92.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2021,100.0,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2022,108.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2023,113.6,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,NO,2024,117.8,i,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,PL,2000,69.5,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,PL,2001,71.7,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,PL,2002,71.6,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,PL,2003,71.0,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,PL,2004,72.9,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,PL,2005,75.1,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,PL,2006,76.4,,
ESTAT:STS_COPI_A(1.0),26/04/25 11:00:00,A,PRC_PRR,CPA_F41001_X_410014,NSA,I21,PL,2007,81.7,,
